search_name,uuid,occurrenceid,catalognumber,family,genus,scientificname,country,stateprovince,geopoint.lon,geopoint.lat,datecollected,collector,recordset,year
Emilia fosbergii Nicolson,e6b50a65-a11f-4c77-bb5e-7957e364b5e4,urn:catalog:mo:tropicos:3327606,3327606,asteraceae,emilia,emilia fosbergii nicolson,paraguay,amambay,NA,NA,1986-04-09,troels m. pedersen,5386d272-06c6-4027-b5d5-d588c2afe5e5,1986
Emilia fosbergii Nicolson,e963162d-e5ff-4051-857d-b9d24e74855b,urn:catalog:jbrj:rb:400849,rb00400849,asteraceae,emilia,emilia fosbergii nicolson,brasil,minas gerais,NA,NA,NA,a.fernandes ; matos,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Emilia fosbergii Nicolson,e9d5823a-1593-4957-a664-405d1a51f129,urn:catalog:jbrj:rb:1436215,rb01436215,asteraceae,emilia,emilia fosbergii nicolson,brasil,pernambuco,-37.4686111,-7.7783334,NA,l.f. lima; w.a. santos & p.r.a. souza,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Emilia fosbergii Nicolson,eadc8981-bbd2-4bac-9204-aff1c5d9d3c2,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02537995,p02537995,asteraceae,emilia,emilia fosbergii nicolson,brasil,NA,NA,NA,NA,loefgren,616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Emilia fosbergii Nicolson,eb8817d2-745b-44a8-bf13-6da5f980490a,urn:catalog:jbrj:rb:1484332,rb01484332,asteraceae,emilia,emilia fosbergii nicolson,brasil,minas gerais,-43.8483333,-21.7419444,NA,"j.p. soares-silva; g.c. andrella, c. araujo, d.s. graciano, g.s. guimarães, i. koch, n.m. ivanauskas, r.c. forzza, r.r. rodrigues, v.c. souza",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Emilia fosbergii Nicolson,ec4b92c6-f7b2-41ad-bda6-7edf196c2e3e,urn:catalog:jbrj:rb:399931,rb00399931,asteraceae,emilia,emilia fosbergii nicolson,brasil,minas gerais,NA,NA,NA,vidal,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Emilia fosbergii Nicolson,ece423f0-a865-447f-9c80-fd156f872701,urn:catalog:mo:tropicos:101822148,101822148,asteraceae,emilia,emilia fosbergii nicolson,paraguay,canindeyú,-55.52777,-24.13305,1999-05-25,elsa m. zardini|isabelino chaparro,5386d272-06c6-4027-b5d5-d588c2afe5e5,1999
Emilia fosbergii Nicolson,f1962f0a-628c-4106-829c-f0b7247a3e68,urn:catalog:jbrj:rb:400678,rb00400678,asteraceae,emilia,emilia fosbergii nicolson,brasil,rio de janeiro,NA,NA,NA,"j.p.p.carauta; m.b.casari,",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Emilia fosbergii Nicolson,f24fa4f1-bae5-4fe8-94e1-c733ee2708a0,urn:catalog:jbrj:rb:400642,rb00400642,asteraceae,emilia,emilia fosbergii nicolson,brasil,espírito santo,NA,NA,NA,w.piziolo,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Emilia fosbergii Nicolson,f3317ed5-a4c9-47b7-adfc-38f838cc2453,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02537990,p02537990,asteraceae,emilia,emilia fosbergii nicolson,brasil,rio de janeiro,NA,NA,NA,"glaziou, a.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Emilia fosbergii Nicolson,f7508688-9fc4-4749-be2d-a958952086fd,urn:catalog:mo:tropicos:101583100,101583100,asteraceae,emilia,emilia fosbergii nicolson,paraguay,central,-57.51666,-25.61666,1992-06-17,elsa m. zardini|p. aquino,5386d272-06c6-4027-b5d5-d588c2afe5e5,1992
Emilia fosbergii Nicolson,f78ff252-2d1b-4d4c-93b0-c4b9115c0ded,urn:catalog:jbrj:rb:601390,rb00601390,asteraceae,emilia,emilia fosbergii nicolson,brasil,pernambuco,-35.8438889,-8.3819445,NA,"p. gomes; m. sobral-leite, k. mendes & k. pinheiro",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Emilia fosbergii Nicolson,fc24488a-4938-412d-803b-68a9e77424f4,urn:catalog:mo:tropicos:568646,568646,asteraceae,emilia,emilia fosbergii nicolson,paraguay,guairá,-56.26666,-25.76666,1992-07-10,elsa m. zardini|p. aquino,5386d272-06c6-4027-b5d5-d588c2afe5e5,1992
Emilia fosbergii Nicolson,fd6483ff-705f-495c-85d2-100bba154ad8,urn:catalog:jbrj:rb:1212856,rb01212856,asteraceae,emilia,emilia fosbergii nicolson,brasil,são paulo,NA,NA,NA,c. de s. pasin; m.c.d.c. carvalho,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Epilobium brachycarpum C.Presl,3ad2628e-48fd-4626-876f-27e051fc0ead,https://data.biodiversitydata.nl/naturalis/specimen/l.4171934,l.4171934,onagraceae,epilobium,epilobium brachycarpum c.presl,argentina,NA,NA,NA,NA,pedersen tm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Eragrostis cilianensis (All.) Vignolo ex Janch.,02dae9fe-9702-420a-9cad-2af094be2198,urn:catalog:mo:tropicos:2874140,2874140,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,NA,NA,1950-04-09,j. brizuela,5386d272-06c6-4027-b5d5-d588c2afe5e5,1950
Eragrostis cilianensis (All.) Vignolo ex Janch.,0564d0d9-eea4-47e0-a606-1e84bc337893,urn:catalog:mo:tropicos:2874920,2874920,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,córdoba,NA,NA,1939-04-09,j. valencia,5386d272-06c6-4027-b5d5-d588c2afe5e5,1939
Eragrostis cilianensis (All.) Vignolo ex Janch.,09f4172a-3d80-4284-9b66-9bbc7f0a6a1e,urn:catalog:mo:tropicos:2873199,2873199,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la rioja,NA,NA,1941-04-09,arturo e. burkart,5386d272-06c6-4027-b5d5-d588c2afe5e5,1941
Eragrostis cilianensis (All.) Vignolo ex Janch.,0c6b1a3d-157a-4b51-8c04-aa35e006cb0d,urn:catalog:mo:tropicos:2874405,2874405,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,NA,NA,1947-04-09,m. villafañe,5386d272-06c6-4027-b5d5-d588c2afe5e5,1947
Eragrostis cilianensis (All.) Vignolo ex Janch.,0f2f58b6-11b7-4972-a174-37c3c556f9c0,urn:catalog:mo:tropicos:2229808,2229808,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,córdoba,-64.181,-31.398,1903-03-20,t.j.v. stuckert,5386d272-06c6-4027-b5d5-d588c2afe5e5,1903
Eragrostis cilianensis (All.) Vignolo ex Janch.,11ef9d0c-edc4-49fa-bdd2-3a0fb575f6fe,urn:catalog:mo:tropicos:1582028,1582028,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,jujuy,-65.35,-23.41666,1995-02-06,norma b. deginani|et al.,5386d272-06c6-4027-b5d5-d588c2afe5e5,1995
Eragrostis cilianensis (All.) Vignolo ex Janch.,1737396b-71c2-4f9a-b12f-0f426e259017,urn:catalog:mo:tropicos:2873244,2873244,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,salta,NA,NA,1987-04-09,elisa g. nicora|edith v. gómez-sosa|josé f. pensiero|zulma e. rúgolo de agrasar,5386d272-06c6-4027-b5d5-d588c2afe5e5,1987
Eragrostis cilianensis (All.) Vignolo ex Janch.,1b6abc5e-0476-488c-bec3-65ec31a52745,https://data.biodiversitydata.nl/naturalis/specimen/l.3797300,l.3797300,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,NA,NA,NA,NA,pedersen tm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Eragrostis cilianensis (All.) Vignolo ex Janch.,1d893f2c-2a67-4fca-bf76-2949ed9a9553,urn:catalog:mo:tropicos:2872139,2872139,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la pampa,NA,NA,1975-04-09,diego medan|m.c. alvarez,5386d272-06c6-4027-b5d5-d588c2afe5e5,1975
Eragrostis cilianensis (All.) Vignolo ex Janch.,1f5d5e90-34c2-46ea-a76a-39b4c7b054ea,urn:catalog:mo:tropicos:2871974,2871974,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la pampa,NA,NA,1974-01-21,jim conrad|werner dietrich,5386d272-06c6-4027-b5d5-d588c2afe5e5,1974
Eragrostis cilianensis (All.) Vignolo ex Janch.,22052df7-185f-42c0-85d9-6671ba420d30,urn:catalog:mo:tropicos:2873288,2873288,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,córdoba,NA,NA,1925-01-09,w. lossen,5386d272-06c6-4027-b5d5-d588c2afe5e5,1925
Eragrostis cilianensis (All.) Vignolo ex Janch.,254ad1c9-54f6-4b74-aae7-eb411db14b59,urn:catalog:mo:tropicos:2874998,2874998,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,tucumán,NA,NA,1923-04-12,santiago venturi,5386d272-06c6-4027-b5d5-d588c2afe5e5,1923
Eragrostis cilianensis (All.) Vignolo ex Janch.,30affaf8-fb7c-4112-acad-b229056bb8e6,urn:catalog:mo:tropicos:2873293,2873293,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la rioja,NA,NA,1928-12-27,santiago venturi,5386d272-06c6-4027-b5d5-d588c2afe5e5,1928
Eragrostis cilianensis (All.) Vignolo ex Janch.,312c950f-979b-4143-a3ef-a21f797ecb16,urn:catalog:mo:tropicos:2872928,2872928,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,san juan,NA,NA,1986-04-09,rosa guaglianone,5386d272-06c6-4027-b5d5-d588c2afe5e5,1986
Eragrostis cilianensis (All.) Vignolo ex Janch.,36b35dfc-ea18-4035-9eeb-40acdb1325f4,urn:catalog:mo:tropicos:100682423,100682423,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la rioja,-67.5572222,-28.8736111,2011-02-13,fernando o. zuloaga|lone aagesen|diego l. salariato|christian a. zanotti,5386d272-06c6-4027-b5d5-d588c2afe5e5,2011
Eragrostis cilianensis (All.) Vignolo ex Janch.,37502b5b-b48a-4dc5-a209-15c94f481ce2,urn:catalog:mo:tropicos:2874334,2874334,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la pampa,NA,NA,1974-01-22,jim conrad|werner dietrich,5386d272-06c6-4027-b5d5-d588c2afe5e5,1974
Eragrostis cilianensis (All.) Vignolo ex Janch.,39398eaa-b9a5-4305-b4c8-abf933bad05c,urn:catalog:mo:tropicos:2873198,2873198,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,jujuy,NA,NA,1980-04-09,angel l. cabrera,5386d272-06c6-4027-b5d5-d588c2afe5e5,1980
Eragrostis cilianensis (All.) Vignolo ex Janch.,44ae8f6e-8f2f-4f30-b5f5-34dce2b6dfe8,urn:catalog:mo:tropicos:2873246,2873246,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,NA,NA,1950-04-09,j. brizuela,5386d272-06c6-4027-b5d5-d588c2afe5e5,1950
Eragrostis cilianensis (All.) Vignolo ex Janch.,46f8237b-7d72-45d3-8525-92dbc56229bc,urn:catalog:mo:tropicos:100514017,100514017,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,neuquén,NA,NA,1992-02-15,paul m. peterson|carol r. annable,5386d272-06c6-4027-b5d5-d588c2afe5e5,1992
Eragrostis cilianensis (All.) Vignolo ex Janch.,48240ef9-20df-4d35-9083-00a76fc225ad,urn:catalog:mo:tropicos:2874672,2874672,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,chaco,NA,NA,1946-01-11,rubén m. aguilar,5386d272-06c6-4027-b5d5-d588c2afe5e5,1946
Eragrostis cilianensis (All.) Vignolo ex Janch.,4bfe0711-eff5-41a4-9690-4f20514846a3,urn:catalog:mo:tropicos:100514029,100514029,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,mendoza,NA,NA,1992-02-27,paul m. peterson|carol r. annable,5386d272-06c6-4027-b5d5-d588c2afe5e5,1992
Eragrostis cilianensis (All.) Vignolo ex Janch.,51695fc6-0845-4bb1-9952-35a05692a7d0,urn:catalog:mo:tropicos:2873337,2873337,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,NA,NA,1943-05-23,harley h. bartlett,5386d272-06c6-4027-b5d5-d588c2afe5e5,1943
Eragrostis cilianensis (All.) Vignolo ex Janch.,548c6896-8548-4b2e-95f3-be747167a240,urn:catalog:mo:tropicos:2873285,2873285,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,san juan,NA,NA,1989-03-13,troels m. pedersen,5386d272-06c6-4027-b5d5-d588c2afe5e5,1989
Eragrostis cilianensis (All.) Vignolo ex Janch.,5725e08a-3301-428d-811d-d8f1f6943738,urn:catalog:mo:tropicos:2872008,2872008,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,santiago del estero,NA,NA,1974-11-11,troels m. pedersen,5386d272-06c6-4027-b5d5-d588c2afe5e5,1974
Eragrostis cilianensis (All.) Vignolo ex Janch.,5b66ef64-18ef-41b4-85f2-f672f39c27e1,urn:catalog:mo:tropicos:100514503,100514503,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,san juan,-69.2866111,-30.5453611,1992-03-11,paul m. peterson|diego l. salariato|robert j. soreng,5386d272-06c6-4027-b5d5-d588c2afe5e5,1992
Eragrostis cilianensis (All.) Vignolo ex Janch.,5d2e3b28-9d5e-4c4e-a66a-b7082b8129b6,urn:catalog:mo:tropicos:2229967,2229967,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,córdoba,-63.62,-31.33,1906-05-09,t.j.v. stuckert,5386d272-06c6-4027-b5d5-d588c2afe5e5,1906
Eragrostis cilianensis (All.) Vignolo ex Janch.,612b7439-70ad-4596-b590-8400b53d0dbe,urn:catalog:mo:tropicos:100514035,100514035,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,san juan,NA,NA,1992-03-03,paul m. peterson|carol r. annable,5386d272-06c6-4027-b5d5-d588c2afe5e5,1992
Eragrostis cilianensis (All.) Vignolo ex Janch.,642922e6-57e4-49b2-b548-d3075960e874,urn:catalog:mo:tropicos:2874619,2874619,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,jujuy,NA,NA,1927-04-09,santiago venturi,5386d272-06c6-4027-b5d5-d588c2afe5e5,1927
Eragrostis cilianensis (All.) Vignolo ex Janch.,66b26817-3e1d-4292-8221-a2e9107e02b7,urn:catalog:mo:tropicos:100514043,100514043,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,NA,NA,1992-03-05,paul m. peterson|carol r. annable,5386d272-06c6-4027-b5d5-d588c2afe5e5,1992
Eragrostis cilianensis (All.) Vignolo ex Janch.,6b31b30e-be41-4d26-9633-75216f650277,urn:catalog:mo:tropicos:2229837,2229837,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,córdoba,NA,NA,1901-09-29,t.j.v. stuckert,5386d272-06c6-4027-b5d5-d588c2afe5e5,1901
Eragrostis cilianensis (All.) Vignolo ex Janch.,78b555d8-c5ae-474c-921d-c6d6c8d6513a,urn:catalog:mo:tropicos:2873259,2873259,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,NA,NA,1950-04-09,j. brizuela,5386d272-06c6-4027-b5d5-d588c2afe5e5,1950
Eragrostis cilianensis (All.) Vignolo ex Janch.,7b8a197b-6cab-44c1-8719-6023aeb73591,urn:catalog:mo:tropicos:2874309,2874309,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,tucumán,NA,NA,1928-12-04,santiago venturi,5386d272-06c6-4027-b5d5-d588c2afe5e5,1928
Eragrostis cilianensis (All.) Vignolo ex Janch.,81859687-bffd-419c-bceb-fbf54f17d318,urn:catalog:mo:tropicos:235359,235359,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,jujuy,-65.04277,-24.34166,1994-03-20,charlotte m. taylor|maría e. múlgura|norma b. deginani|et al.,5386d272-06c6-4027-b5d5-d588c2afe5e5,1994
Eragrostis cilianensis (All.) Vignolo ex Janch.,834eeb23-13a6-486b-b02b-d8cb91df95c6,urn:catalog:mo:tropicos:2874347,2874347,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,san luis,NA,NA,1952-04-21,alan a. beetle,5386d272-06c6-4027-b5d5-d588c2afe5e5,1952
Eragrostis cilianensis (All.) Vignolo ex Janch.,858ad380-91a3-44ec-aa1f-74c6544656cc,urn:catalog:mo:tropicos:2873012,2873012,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,jujuy,NA,NA,1940-04-09,arturo e. burkart|nélida s. troncoso,5386d272-06c6-4027-b5d5-d588c2afe5e5,1940
Eragrostis cilianensis (All.) Vignolo ex Janch.,8651a3c2-68eb-48ba-a11f-c952e260e152,urn:catalog:mo:tropicos:2230036,2230036,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,córdoba,NA,NA,1903-02-18,t.j.v. stuckert,5386d272-06c6-4027-b5d5-d588c2afe5e5,1903
Eragrostis cilianensis (All.) Vignolo ex Janch.,87526cd5-bff8-4cc5-9688-25a9e2d7e6df,urn:catalog:mo:tropicos:100514515,100514515,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,san juan,-69.3763611,-30.3638889,2006-03-12,paul m. peterson|diego l. salariato|robert j. soreng,5386d272-06c6-4027-b5d5-d588c2afe5e5,2006
Eragrostis cilianensis (All.) Vignolo ex Janch.,9aa3d108-678f-4f90-af70-aa40ebec589f,urn:catalog:mo:tropicos:2871888,2871888,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la pampa,NA,NA,1948-04-09,osvaldo boelcke,5386d272-06c6-4027-b5d5-d588c2afe5e5,1948
Eragrostis cilianensis (All.) Vignolo ex Janch.,9b431886-b105-4ddc-af90-820c8787f9c4,urn:catalog:mo:tropicos:2872668,2872668,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,río negro,-67.583333,-39.033333,1914-09-09,w. fischer,5386d272-06c6-4027-b5d5-d588c2afe5e5,1914
Eragrostis cilianensis (All.) Vignolo ex Janch.,9d081638-78db-41ab-ba26-731cb79f70b1,urn:catalog:mo:tropicos:2873187,2873187,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,jujuy,NA,NA,1940-04-09,arturo e. burkart|nélida s. troncoso,5386d272-06c6-4027-b5d5-d588c2afe5e5,1940
Eragrostis cilianensis (All.) Vignolo ex Janch.,9eaf0c36-faeb-4644-b6ec-ade82488a183,urn:catalog:mo:tropicos:2871935,2871935,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,salta,NA,NA,1948-05-24,a. luma,5386d272-06c6-4027-b5d5-d588c2afe5e5,1948
Eragrostis cilianensis (All.) Vignolo ex Janch.,a005e863-8cab-415b-bc73-582ae5fc6513,urn:catalog:mo:tropicos:2873098,2873098,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la pampa,NA,NA,1981-04-09,carlos b. villamil,5386d272-06c6-4027-b5d5-d588c2afe5e5,1981
Eragrostis cilianensis (All.) Vignolo ex Janch.,a1952b10-89da-48bb-95f9-1565af4ecd39,urn:catalog:jbrj:rb:767577,rb00767577,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,brasil,rio de janeiro,NA,NA,NA,m.g. santos,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Eragrostis cilianensis (All.) Vignolo ex Janch.,a212f3e6-c6a8-4da9-a90c-0103263d63ff,urn:catalog:mo:tropicos:2872897,2872897,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la rioja,NA,NA,1941-04-09,arturo e. burkart,5386d272-06c6-4027-b5d5-d588c2afe5e5,1941
Eragrostis cilianensis (All.) Vignolo ex Janch.,a3b64b70-7000-448f-b257-d28100cce211,https://data.biodiversitydata.nl/naturalis/specimen/l.3797246,l.3797246,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,NA,NA,NA,NA,pedersen tm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Eragrostis cilianensis (All.) Vignolo ex Janch.,a7a530f5-9b8c-4e79-b754-b1ac85b9158b,urn:catalog:mo:tropicos:100151954,100151954,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,córdoba,NA,NA,1940-02-25,elisa g. nicora,5386d272-06c6-4027-b5d5-d588c2afe5e5,1940
Eragrostis cilianensis (All.) Vignolo ex Janch.,ab636da5-7ec3-4c2a-ac66-ce5766b3d474,urn:catalog:mo:tropicos:100514027,100514027,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,mendoza,NA,NA,1992-02-26,paul m. peterson|carol r. annable,5386d272-06c6-4027-b5d5-d588c2afe5e5,1992
Eragrostis cilianensis (All.) Vignolo ex Janch.,b8df36d6-faf8-415f-8551-c9f7c389196c,urn:catalog:mo:tropicos:2873707,2873707,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,chaco,NA,NA,1977-04-09,pérez,5386d272-06c6-4027-b5d5-d588c2afe5e5,1977
Eragrostis cilianensis (All.) Vignolo ex Janch.,c3b1a267-e5c4-4002-986d-76784893521b,urn:catalog:mo:tropicos:2229823,2229823,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,córdoba,NA,NA,1902-04-09,t.j.v. stuckert,5386d272-06c6-4027-b5d5-d588c2afe5e5,1902
Eragrostis cilianensis (All.) Vignolo ex Janch.,c6a3894e-3e16-43ec-80f9-6da438f74fff,urn:catalog:mo:tropicos:2872848,2872848,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,NA,NA,1973-04-09,emilio a. ulibarri,5386d272-06c6-4027-b5d5-d588c2afe5e5,1973
Eragrostis cilianensis (All.) Vignolo ex Janch.,c8a15925-e39f-4473-bec2-e883bd7d061a,urn:catalog:mo:tropicos:2872475,2872475,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,jujuy,NA,NA,1982-03-13,roberto kiesling|o. ahumada|a.g. lópez|a.d. rotman,5386d272-06c6-4027-b5d5-d588c2afe5e5,1982
Eragrostis cilianensis (All.) Vignolo ex Janch.,ccb29a10-4274-4c9c-9656-2bc14bf914c9,urn:catalog:mo:tropicos:2871910,2871910,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,córdoba,NA,NA,1982-01-10,gabriel h. rua,5386d272-06c6-4027-b5d5-d588c2afe5e5,1982
Eragrostis cilianensis (All.) Vignolo ex Janch.,d22b3a1e-11c5-40ef-a6f5-7df396068a44,urn:catalog:mo:tropicos:2872069,2872069,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,NA,NA,1916-01-05,pedro jörgensen,5386d272-06c6-4027-b5d5-d588c2afe5e5,1916
Eragrostis cilianensis (All.) Vignolo ex Janch.,d873db3a-fcfe-479b-a632-538a25a343fc,urn:catalog:mo:tropicos:100513898,100513898,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,salta,NA,NA,1991-02-09,paul m. peterson|carol r. annable|osvaldo morrone,5386d272-06c6-4027-b5d5-d588c2afe5e5,1991
Eragrostis cilianensis (All.) Vignolo ex Janch.,de8eae5a-0c3f-4e4c-ba49-0b4dbd235740,urn:catalog:mo:tropicos:2230341,2230341,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,tucumán,-64.9166667,-26.5,1903-02-06,t.j.v. stuckert,5386d272-06c6-4027-b5d5-d588c2afe5e5,1903
Eragrostis cilianensis (All.) Vignolo ex Janch.,e067ec6d-60a5-43a4-8d13-ecd8191dd437,urn:catalog:mo:tropicos:2874441,2874441,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,NA,NA,1947-04-09,a. brizuela,5386d272-06c6-4027-b5d5-d588c2afe5e5,1947
Eragrostis cilianensis (All.) Vignolo ex Janch.,e3296de3-0024-4338-a319-64101ff709c4,urn:catalog:mo:tropicos:2247887,2247887,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,tucumán,-64.9166667,-26.5,1909-04-20,t.j.v. stuckert,5386d272-06c6-4027-b5d5-d588c2afe5e5,1909
Eragrostis cilianensis (All.) Vignolo ex Janch.,e5a1ffe8-878d-4aa2-9f56-c48dcd3060a8,https://data.biodiversitydata.nl/naturalis/specimen/wag.1359230,wag.1359230,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,NA,NA,NA,NA,pedersen tm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Eragrostis cilianensis (All.) Vignolo ex Janch.,e9b401da-c5f2-4869-a92b-56307b1e6e72,urn:catalog:mo:tropicos:2872343,2872343,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,buenos aires,NA,NA,1946-04-09,antonio  c. krapovickas,5386d272-06c6-4027-b5d5-d588c2afe5e5,1946
Eragrostis cilianensis (All.) Vignolo ex Janch.,f1fab167-4278-4967-9ef9-139b8c5a4f9a,urn:catalog:mo:tropicos:100514555,100514555,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,catamarca,-67.0839166,-27.5048333,2006-03-17,paul m. peterson|robert j. soreng|diego l. salariato|a.m. panizza,5386d272-06c6-4027-b5d5-d588c2afe5e5,2006
Eragrostis cilianensis (All.) Vignolo ex Janch.,f3ec4a4f-d6d7-484a-ae3d-b8cd2fe71692,urn:catalog:mo:tropicos:2874575,2874575,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,santiago del estero,NA,NA,1944-04-09,s.a. pierotti,5386d272-06c6-4027-b5d5-d588c2afe5e5,1944
Eragrostis cilianensis (All.) Vignolo ex Janch.,f509902a-6953-4e38-9ea5-a0c5a818734c,urn:catalog:mo:tropicos:2873362,2873362,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,san luis,NA,NA,1983-04-09,carlos b. villamil,5386d272-06c6-4027-b5d5-d588c2afe5e5,1983
Eragrostis cilianensis (All.) Vignolo ex Janch.,f8637dda-e17e-45cc-9d8e-539e23edde8f,urn:catalog:mo:tropicos:2872869,2872869,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la rioja,NA,NA,1941-04-09,arturo e. burkart,5386d272-06c6-4027-b5d5-d588c2afe5e5,1941
Eragrostis cilianensis (All.) Vignolo ex Janch.,fb9d338b-b535-458e-b6ac-6ab9ad619215,urn:catalog:mo:tropicos:2872806,2872806,poaceae,eragrostis,eragrostis cilianensis (all.) vignolo ex janch.,argentina,la pampa,NA,NA,1982-04-09,carlos b. villamil,5386d272-06c6-4027-b5d5-d588c2afe5e5,1982
