search_name,uuid,occurrenceid,catalognumber,family,genus,scientificname,country,stateprovince,geopoint.lon,geopoint.lat,datecollected,collector,recordset,year
Endlicheria sericea,43092cdc-08db-4feb-a004-132d993b92c4,http://n2t.net/ark:/65665/35e83c6e8-e6ae-461b-9a77-a7c533fea281,us 3624646,lauraceae,endlicheria,endlicheria sericea,colombia,antioquia,-76.32,6.53,1993-11-29,"j. j. pipoly, a. cogollo, o. alvarez, a. duque & et al.",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1993
Endlicheria sericea,5b880471-a490-4608-b9b0-3805c7a893e0,urn:catalog:ibunam:mexu:461067:d0b3756f291dcde0e86a0e062a5c40b0,461067,lauraceae,endlicheria,endlicheria sericea,colombia,vichada,-68.533,5.533,NA,james l. zarucchi; cesar barbosa,765aa536-b79e-4794-a0d2-40a160233922,NA
Endlicheria sericea,940f3aa3-3922-4a7a-a44f-a6d17068ff9b,http://n2t.net/ark:/65665/37f3ad7dd-e248-49d1-8a69-acc9f46c79c2,us 3624740,lauraceae,endlicheria,endlicheria sericea,colombia,amazônas,-70.05,-3.05,1991-06-19,"a. rudas, p. palacios, s. duque, f. aguila joaquin & et al.",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1991
Endlicheria sericea,e79e4609-b14c-4fe5-bdb6-104139dffcc3,b4fbb438-e38e-41af-a06f-fc3192fb47ce,NA,lauraceae,endlicheria,endlicheria sericea,peru,NA,-69.5249,-12.9318,NA,NA,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Endlicheria sericea,e8f1719b-c9e3-420a-a51c-b4ac8a72880c,121e9e74-f0b1-46d0-aed5-f24c0d5b6efe,NA,lauraceae,endlicheria,endlicheria sericea,peru,NA,-69.5205,-12.9334,NA,NA,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Entada polystachya,571a8bd6-56a9-4983-a856-80fc0f0bc938,2025621e-2300-4c2e-8e9d-c0e315f20d48,179188,fabaceae,entada,entada polystachya,ecuador,guayas prov.,-79.9079,-2.20584,NA,"c. h. dodson, a.h. gentry",f1cf8457-237e-487a-9d13-5de7d81b9de4,NA
Entada polystachya,fa1e8343-c52e-491b-b49e-d3e6fe324b50,a4d880d3-d2a0-4c9a-be0b-7db011620731,1003525,fabaceae,entada,entada polystachya,ecuador,NA,-76.1369444,-0.6538889,NA,robyn j. burnham,0583609b-202f-40d0-8021-4c019635d4c9,NA
Entelea arborescens,b76c516c-a663-47c9-b7ce-5b3c15acfda6,http://n2t.net/ark:/65665/3805f23e4-1b1b-4972-b563-8890a84788f2,us 2109622,malvaceae,entelea,entelea arborescens,ecuador,chimborazo,-78.6333,-1.67,1945-01-27,f. r. fosberg,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1945
Eperua obtusata,dd13f716-6c4c-4bed-9850-14236e443e98,http://n2t.net/ark:/65665/325208ee3-b563-42aa-a487-fa2d53a2c932,us 1834953,fabaceae,eperua,eperua obtusata,venezuela,amazonas,-66.3167,2.63333,1943-10-03,ll. williams,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1943
Eriobotrya japonica,f234ed3d-6363-427e-a8c0-d98d647c6a60,41184e0a-edf0-4a09-8378-ed613cda8cc0,NA,rosaceae,eriobotrya,eriobotrya japonica,peru,department ancash,-77.828611,-9.011944,NA,eliska rejmankova,b9ab58cf-785e-44a7-a873-1966e14a6715,NA
Erythrina mitis,07053f78-165c-4558-b1b4-15c9641d38bb,http://n2t.net/ark:/65665/36f05bc0b-f213-4c3e-9bba-faacd9763b44,us 3017643,fabaceae,erythrina,erythrina mitis,venezuela,NA,-70.92,10.42,1980-02-14,g. s. bunting & a. stoddart,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1980
Erythrina mitis,859487b8-05c9-48e9-b521-9d89296bae9c,http://n2t.net/ark:/65665/3bb18109f-27e0-453c-974d-75d21e56dee9,us 3017647,fabaceae,erythrina,erythrina mitis,venezuela,zulia,-72.8986,9.5917,1982-02-28,g. s. bunting & g. panapera,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1982
Erythrina mitis,a68871a5-6fdf-41fb-9915-15905240208a,http://n2t.net/ark:/65665/3c4dbfdcc-6620-48b9-9fa3-1ea3e9ee3429,us 3017644,fabaceae,erythrina,erythrina mitis,venezuela,zulia,-72.4917,10.8694,1983-02-02,"g. s. bunting, l. alfonzo & r. león",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1983
Erythrina mitis,ac2fc77c-c705-4c1e-9496-2ad80cd851ae,http://n2t.net/ark:/65665/3572c5c3b-dc9d-4c8c-ad14-2adbdd79f500,us 3017646,fabaceae,erythrina,erythrina mitis,venezuela,zulia,-72.67,10.7931,1982-11-10,"g. s. bunting, r. l. liesner, a. rosario t. & r. león",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1982
Erythrina mitis,eb8e4be7-defe-4a7f-98c7-4afe81757edd,http://n2t.net/ark:/65665/34813e875-a528-4b42-989b-e60167f2a683,us 3017645,fabaceae,erythrina,erythrina mitis,venezuela,zulia,-72.4917,10.8694,1982-11-19,"g. s. bunting, r. l. liesner, r. león & v. ibarra z.",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1982
Erythroxylum rotundifolium,34c5c55f-4ccc-4efb-884d-366af61261d8,f12e48db-6f89-4953-b6c3-1cdc7a266996,cm330026,erythroxylaceae,erythroxylum,erythroxylum rotundifolium,peru,departamento de matagalpa,-85.8,12.633333333333301,NA,"moreno, p.p.; krukoff, b.a.; stevens, w.d.",db6c3db9-1e6d-4def-af29-33aa0339bfa9,NA
Eschweilera neblinensis,5e9f7113-9748-48ce-9828-7b68015dc7db,http://n2t.net/ark:/65665/32ed8ac61-618a-453e-951b-bb845b5c34f5,us 3312562,lecythidaceae,eschweilera,eschweilera neblinensis,venezuela,amazonas,-66.18,0.83,1984-05-05,a. h. gentry & b. stein,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Eschweilera neblinensis,90af9bde-9a6d-493f-a7da-45328a247995,http://n2t.net/ark:/65665/3c400a798-764e-49de-9f77-9568c637a981,us 3287060,lecythidaceae,eschweilera,eschweilera neblinensis,venezuela,amazonas,-66.16,0.83,1985-02-19,b. m. boom & a. l. weitzman,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Eschweilera perumbonata,31b42350-6a77-4d33-811a-ff21f4458bd0,http://n2t.net/ark:/65665/3aecf5380-768c-4fff-89ee-423f87c37264,us 3392195,lecythidaceae,eschweilera,eschweilera perumbonata,venezuela,portuguesa,-70.0708,9.3217,1999-03-25,"n. l. cuello, c. oráa & p. tovar",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Eschweilera perumbonata,7b172427-3b3c-4656-a2e4-0e4dd7698fc8,http://n2t.net/ark:/65665/310abe9a6-5b40-4e93-bae5-6713984ee9bf,us 3375871,lecythidaceae,eschweilera,eschweilera perumbonata,venezuela,trujillo,-70.1833,9.3167,1998-10-27,"l. j. dorr, e. briceño, g. briceño & r. caracas",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1998
Eschweilera perumbonata,a2358c4f-60ee-4ffa-ae2f-3aecc8768a10,440ab8d6-de76-4e2b-87f6-efaddf37d207,asu0023866,lecythidaceae,eschweilera,eschweilera perumbonata,venezuela,aragua,-67.7,10.341667,NA,c. w. wood,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Eschweilera perumbonata,b70466fb-6f75-465b-9adf-04763b025407,http://n2t.net/ark:/65665/3ec8a060e-181e-4f43-908f-5a7fc40224ff,us 2814182,lecythidaceae,eschweilera,eschweilera perumbonata,venezuela,lara,-70.03,9.5,1974-10-13,j. steyermark & v. carreño e.,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Eschweilera tenax,fcc6a8fe-eb6e-43b3-afc1-df477809e7eb,http://n2t.net/ark:/65665/3bcfffe50-bd60-4898-b191-4f722817c242,us 2989355,lecythidaceae,eschweilera,eschweilera tenax,venezuela,yaracuy,-68.4917,10.25,1982-01-19,"s. mori, n. h. holmgren & j. steyermark",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1982
Eucalyptus archeri,564974e4-cf41-4023-9314-f564284d4a74,http://n2t.net/ark:/65665/3fdeebeca-6ee6-45c0-a5d1-0201c8401a72,us 3632685,myrtaceae,eucalyptus,eucalyptus archeri,bolivia,la paz,-68.13,-16.52,1986-08-04,j. c. solomon & r. zeballos,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1986
Eucalyptus camaldulensis,c7de35c0-7eea-4022-8508-5624eb37b558,http://n2t.net/ark:/65665/36e3bdd87-8280-4b23-a7f5-19dad3d8ceb8,us 3283452,myrtaceae,eucalyptus,eucalyptus camaldulensis,bolivia,la paz,-68.12,-16.5,1985-01-06,j. c. solomon,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Eucalyptus globulus,4a64cafc-ddc3-41a3-be74-d4cfb3d431fe,8415a1e8-ae14-4fba-bd09-ba8299c5c45d,NA,myrtaceae,eucalyptus,eucalyptus globulus,peru,NA,-77.81944,-9.04528,NA,eliska rejmankova,d82fa49b-915e-4aa8-acc6-51df3d431884,NA
Eucalyptus globulus,809407bb-fbde-4076-a312-563d411cdf47,2466388a-0def-4e20-880d-d99be18a86a8,NA,myrtaceae,eucalyptus,eucalyptus globulus,peru,department ancash,-77.819444,-9.045278,NA,eliska rejmankova,b9ab58cf-785e-44a7-a873-1966e14a6715,NA
Eucalyptus globulus,8573a361-712c-4a96-901a-f9baf44e2344,de90bf8c-5aa8-4004-955e-99f5b90d79ff,NA,myrtaceae,eucalyptus,eucalyptus globulus,peru,department ancash,-77.803056,-9.002778,NA,eliska rejmankova,b9ab58cf-785e-44a7-a873-1966e14a6715,NA
Eucalyptus globulus,8d08d9e4-f490-4383-bb69-f7c264a8df65,f8925226-7764-4958-8215-f461f56284cc,NA,myrtaceae,eucalyptus,eucalyptus globulus,peru,department ancash,-77.804167,-9.038889,NA,eliska rejmankova,b9ab58cf-785e-44a7-a873-1966e14a6715,NA
Eucalyptus globulus,9b9a5ab3-48a1-4bea-81c3-fa1802c8879c,http://arctos.database.museum/guid/utep:herb:76053?seid=3244516,utep:herb:76053,myrtaceae,eucalyptus,eucalyptus globulus,argentina,salta,-63.674119,-24.392645,NA,collector(s): lazaro juan novara,e36691ec-c4f8-4bec-b331-b48ffa82ff49,NA
Eucalyptus globulus,e9626e1a-f34f-442c-9276-b2fe1c0bd22b,urn:catalog:encb-ipn:encb:no disponible:c085c96cbaad3dd82524438733ad9ded,no disponible,myrtaceae,eucalyptus,eucalyptus globulus,colombia,cundinamarca,-73.925,4.745,NA,j. m. duque j.,9401f7e8-7d41-4c57-a5da-8839be046935,NA
Eucalyptus robusta,e4be774b-6003-4e32-9a49-39dd7a227cc5,http://n2t.net/ark:/65665/36b4af2c3-480e-4309-89af-7d84be6382ff,us 3632690,myrtaceae,eucalyptus,eucalyptus robusta,bolivia,la paz,-67.55,-16.38,1985-09-29,j. c. solomon & m. nee,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Eucalyptus saligna,8777019e-5934-4841-9dfc-df3a744d6c8c,89d0fc48-51c8-4905-989d-9ef4e3fc54b4,NA,myrtaceae,eucalyptus,eucalyptus saligna,venezuela,bolivar,-61.5833,4.5,NA,"liesner, ronald l.",945d6d7d-c768-4189-be9d-f693104d590c,NA
Euceraea sleumeriana,c1375fd7-5504-4c8a-969c-472fe53f3a75,http://n2t.net/ark:/65665/3f14e5729-6ebd-46ca-92c0-79929118e681,us 2622292,salicaceae,euceraea,euceraea sleumeriana,venezuela,bolivar,-64.4333,4.75,1967-03-22,j. steyermark,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1967
Eugenia baileyi,53dd37c9-6e96-4d2e-8a6e-d4ddac243d97,http://n2t.net/ark:/65665/38490f767-15af-43e8-9ea5-cf0f744a5c7c,us 2557618,myrtaceae,eugenia,eugenia baileyi,venezuela,bolívar,-62.21,8.26,NA,c. a. blanco,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Eugenia baileyi,79549bd0-bcd7-4f86-9d6c-03adaad59bb3,http://n2t.net/ark:/65665/30d6fab51-f09e-4e7c-a6b5-b996520ed201,us 2557669,myrtaceae,eugenia,eugenia baileyi,venezuela,delta amacuro,-62.21,8.16,NA,c. a. blanco,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Eugenia baileyi,99cafc2d-0409-4850-a804-462d37db135f,http://n2t.net/ark:/65665/3d4bdc4ef-66a0-4d76-8430-fa6003de0dce,us 2583469a,myrtaceae,eugenia,eugenia baileyi,venezuela,bolívar,-62.21,8.26,1966-03-19,f. j. breteler,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1966
Eugenia baileyi,ca7055b1-8c16-46a0-8470-f02e459b94f0,http://n2t.net/ark:/65665/342d61a3e-00ae-453f-ad42-b99ed9fab8c1,us 2583468a,myrtaceae,eugenia,eugenia baileyi,venezuela,bolivar,-62.22,8.27,1966-03-19,f. j. breteler,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1966
Eugenia costaricensis,eae1c683-353e-4a35-ae93-622bd78adb12,urn:catalog:encb-ipn:encb:no disponible:4f2cd16000ad5854d4a7462299da264f,no disponible,myrtaceae,eugenia,eugenia costaricensis,colombia,magdalena,-73.92,11.3055556,NA,g. lozano c.; jorge hernández c.,9401f7e8-7d41-4c57-a5da-8839be046935,NA
Eugenia eggersii,6233f709-e031-4768-9ac3-5b624b69e798,1117dd7b-8cfe-4c97-af2b-21f977ce02b0,734157,myrtaceae,eugenia,eugenia eggersii,peru,NA,-69.0142,-12.4725,NA,"valenzuela, l. farfan, j.",a6e02b78-6fc6-4cb6-bb87-8d5a443f2c2a,NA
Eugenia emarginata,180a18d3-58cd-4148-8d4c-4126b56c0fe9,http://n2t.net/ark:/65665/3b9f955ad-f8f5-485b-bd03-fc72d6c96a49,us 1801260,myrtaceae,eugenia,eugenia emarginata,venezuela,amazonas,-67.62,5.66,1940-05-20,ll. williams,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1940
Eugenia grandiflora,31e4397c-fa80-4838-901f-5233d7948df3,http://n2t.net/ark:/65665/3ae0e18e8-1922-4c2c-aca2-fec12db63c0d,us 3382321,myrtaceae,eugenia,eugenia grandiflora,venezuela,portuguesa,-70.0736,9.3175,1999-03-30,"n. l. cuello, b. g. stergios, r. gonzález & p. tovar",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Eugenia grandiflora,478d7c73-55d2-40f6-826e-10d37788145f,http://n2t.net/ark:/65665/3bbb06688-20b7-4a4f-be3f-4adb97eff4e2,us 3401861,myrtaceae,eugenia,eugenia grandiflora,venezuela,portuguesa,-69.5767,9.49612,1996-04-20,"a. licata, s. m. niño, y. graterol, m. jimenez & a. c. gonzález",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1996
Eugenia grandiflora,e2768d81-bc0e-485d-9471-296b255adeed,http://n2t.net/ark:/65665/391a7720b-2388-477b-b650-bce7cc26367e,us 3392116,myrtaceae,eugenia,eugenia grandiflora,venezuela,trujillo,-70.0906,9.2439,1999-07-07,"l. j. dorr, n. l. cuello & a. licata",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1999
Eugenia octopleura,ad549e5b-aede-466c-8333-c472fed5fdf6,http://n2t.net/ark:/65665/362a73c69-8545-43c0-b270-dbc3b73a3fcd,us 3712030,myrtaceae,eugenia,eugenia octopleura,venezuela,carabobo,-68.27,10.27,2008-12-29,w. meier & n. flauger,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2008
Eugenia octopleura,e4655cf8-cfaf-401b-a7c3-fce46f551e8f,http://n2t.net/ark:/65665/300e925cf-9fec-4ce4-916d-ae5c540d0781,us 3704966,myrtaceae,eugenia,eugenia octopleura,venezuela,carabobo,-68.28,10.27,2004-12-27,w. meier & n. flauger,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2004
Eugenia octopleura,e680764a-d89e-45c4-94a3-c73a718350cf,http://n2t.net/ark:/65665/3af18a859-c488-42d4-a652-ff0df9407f32,us 3704899,myrtaceae,eugenia,eugenia octopleura,venezuela,carabobo,-68.28,10.25,2007-01-01,w. meier & n. flauger,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2007
Eugenia pachychlamys,747f91f9-6b97-4c1e-9fb9-bf74372dbcb7,bra:iac:iac:17652,17652,myrtaceae,eugenia,eugenia pachychlamys,argentina,2010,-65.3,-24.1833,1942-04-06,j.m. tucker,ca4e7ee9-06f5-4f93-830c-507a6598ec25,1942
Eugenia pachystachya,09a18447-45dc-47d0-8a4e-d44a208cd478,http://n2t.net/ark:/65665/384744758-316e-48bf-b973-ebc741c37739,us 1519358,myrtaceae,eugenia,eugenia pachystachya,venezuela,amazonas,-67.62,5.66,NA,e. holt & e. r. blake,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Eugenia pachystachya,a33c8ef9-f65b-4760-b9e3-6822441362fd,http://n2t.net/ark:/65665/3e1781bef-a6e2-4eef-b32a-1ed0388ef7d7,us 1801287,myrtaceae,eugenia,eugenia pachystachya,venezuela,amazonas,-67.6236,5.66389,1940-05-24,ll. williams,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1940
Eugenia pachystachya,a68f2bd5-6da7-4cad-99d5-9bf6c425aec2,75e1504d-2b58-44b2-a5bc-e03a61890fc2,asu0034576,myrtaceae,eugenia,eugenia pachystachya,venezuela,amazonas,-67.6667,5.66667,NA,al gentry; b. stein,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Eugenia rhombea,c5ac3d56-82ec-4797-81a9-6e5ee01db8c4,http://n2t.net/ark:/65665/3bf1cf4fd-7ee5-4c67-beee-55ac73337406,us 3434178,myrtaceae,eugenia,eugenia rhombea,venezuela,falcón,-68.2771,10.9343,2002-08-13,l. j. dorr & s. m. niño,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2002
Eugenia rhombea,e020e33f-03c3-4c56-b5ed-9b166327ea05,http://n2t.net/ark:/65665/38dc24ad6-6a41-45da-accc-43ea23d5fdb6,us 2925908,myrtaceae,eugenia,eugenia rhombea,venezuela,falcón,-68.23,10.87,1974-09-04,j. steyermark & b. manara,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1974
Eugenia tamaensis,fdc0af82-bbd6-4445-9991-c38de88fdf58,http://n2t.net/ark:/65665/3fefbc1af-a1c0-4552-8110-c30a7ebb37e4,us 3317327,myrtaceae,eugenia,eugenia tamaensis,venezuela,trujillo,-70.2833,9.15,1995-07-21,"l. j. dorr, l. c. barnett & g. briceño",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1995
Eugenia tepuiensis,bbd1cb2c-89e6-475d-acdb-28ab2cd302a4,http://n2t.net/ark:/65665/3dac66560-b22a-426b-80f6-8bcde55a77cd,us 2144575,myrtaceae,eugenia,eugenia tepuiensis,venezuela,bolívar,-61.76,5.76,1944-11-10,j. steyermark,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1944
Eugenia umbonata,0cdb3605-d113-4f4d-9ad6-2703c0482a60,33c21ef4-5c56-4c5c-9226-41d6358b96ca,asu0034989,myrtaceae,eugenia,eugenia umbonata,venezuela,amazonas,-67.6333,5.65,NA,thomas b. croat,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Eugenia umbonata,3be54450-7d3e-4257-9afa-4f58ad90d0db,http://n2t.net/ark:/65665/308135b8e-2e11-41e4-b8ce-1f425e9f71fe,us 2541103,myrtaceae,eugenia,eugenia umbonata,venezuela,amazonas,-67.6236,5.66389,1953-11-08,b. maguire,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1953
Eugenia umbonata,54c88814-445f-4270-b6ba-83a87770690f,bra:ibt:sp:332697,332697,myrtaceae,eugenia,eugenia umbonata,venezuela,amazonas,-67.633333,5.65,1984-11-22,"croat, tb",a7228b3f-982a-4518-a761-b19b00e14844,1984
Eugenia umbonata,a77c2400-ef46-4ca1-a27f-9c998c0d9449,421a6124-284a-42e6-b0d0-e8bf60f54a60,asu0078738,myrtaceae,eugenia,eugenia umbonata,venezuela,amazonas,-67.6333,5.65,NA,thomas b. croat,40250f4d-7aa6-4fcc-ac38-2868fa4846bd,NA
Euphorbia petiolaris,7455f8a7-ef54-476c-b5a2-9b168a5e9eb2,http://n2t.net/ark:/65665/3f2c76c67-f47b-4817-a477-6c9406727a89,us 1979231,euphorbiaceae,euphorbia,euphorbia petiolaris,colombia,san andrés y providencia,-81.38,13.35,1948-04-29,g. proctor,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1948
Euphorbia pulcherrima,0adfec62-6e8c-49f2-98d1-fe667943bd5b,0fb4d21c-0eaf-4b8e-9134-9f8cc1bff65d,v0400313wis,euphorbiaceae,euphorbia,euphorbia pulcherrima,bolivia,cochabamba,-66.154563,-17.387396,NA,d. ugent; v. ugent,9e5aede6-bee5-4a3d-a255-513771b20035,NA
Euphorbia pulcherrima,2584250b-ba49-4169-910b-af8a701664bf,a0416a7c-e5e0-472c-b806-1d009388f2fa,v0400322wis,euphorbiaceae,euphorbia,euphorbia pulcherrima,bolivia,cochabamba,-66.152031,-17.386157,NA,d. ugent; v. ugent,9e5aede6-bee5-4a3d-a255-513771b20035,NA
Euphorbia pulcherrima,2ade9136-3bd1-45dd-a77a-b91ec62dad4c,2a4ae038-1b6c-447b-9590-c5de6a30b4bc,nlu0148032,euphorbiaceae,euphorbia,euphorbia pulcherrima,venezuela,NA,-66.837222,10.487222,NA,anibal castillo,e60301d9-9b40-483f-92de-065769b9d3dd,NA
Euphorbia pulcherrima,46b05f5e-a25e-4d60-83ba-f2ecc09993b0,0eb4f538-36d9-4068-8576-ac1df98834fc,v0400323wis,euphorbiaceae,euphorbia,euphorbia pulcherrima,bolivia,cochabamba,-66.154563,-17.387396,NA,d. ugent; v. ugent,9e5aede6-bee5-4a3d-a255-513771b20035,NA
Euphorbia pulcherrima,aafb4e4e-2cc0-4dbc-9dfb-af52f2c20eb1,5053e68c-f51d-41fb-a887-5b39ca4f3272,v0400321wis,euphorbiaceae,euphorbia,euphorbia pulcherrima,bolivia,cochabamba,-66.154563,-17.387396,NA,d. ugent; v. ugent,9e5aede6-bee5-4a3d-a255-513771b20035,NA
Euphorbia tirucalli,6cd54635-365c-41ac-855a-7edbd1e355a1,d3f95183-4286-458c-b627-9b07039caa2b,v0400709wis,euphorbiaceae,euphorbia,euphorbia tirucalli,argentina,corrientes,-58.831277,-27.468604,NA,a. schinini,9e5aede6-bee5-4a3d-a255-513771b20035,NA
Euplassa chimantensis,1846aa24-4f6a-4884-8c15-b237790a4136,http://n2t.net/ark:/65665/3f4099b5b-cf9f-459d-9524-b890268fa36a,us 2621029,proteaceae,euplassa,euplassa chimantensis,venezuela,bolivar,-62.1518,5.22694,1955-02-23,j. steyermark & j. j. wurdack,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1955
Faramea larensis,75d7c7e7-c93f-4fd5-95eb-d29097e5ff4d,http://n2t.net/ark:/65665/3673099c9-81ab-433a-914d-3d979f795111,us 3379272,rubiaceae,faramea,faramea larensis,venezuela,trujillo,-70.3,9.1667,1998-10-28,"l. j. dorr, e. briceño, g. briceño & r. caracas",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1998
Faramea larensis,842c2191-e0e7-4d02-9b91-1f608e4182b0,http://n2t.net/ark:/65665/3630c8758-0730-4180-8fba-3c07d2e0e6e7,us 3382784,rubiaceae,faramea,faramea larensis,venezuela,trujillo,-70.2886,9.12913,1998-07-09,b. g. stergios,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1998
Faramea larensis,d1afc0c6-056d-4258-91f6-6fcb58b6e045,http://n2t.net/ark:/65665/388e733a0-bb69-49a6-a078-f9dbf256472c,us 3382782,rubiaceae,faramea,faramea larensis,venezuela,trujillo,-70.18,9.2,1998-07-09,b. g. stergios,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1998
Faramea yavitensis,23ec1573-36b7-4c45-84f4-c4e8dcde1248,http://n2t.net/ark:/65665/38c16f869-86d1-48f8-b8cf-1fb604fff366,us 3589950,rubiaceae,faramea,faramea yavitensis,venezuela,amazonas,-67.1,3.06,NA,j. velazco,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Faramea yavitensis,2f5bcd5f-c04c-4001-8f55-ea41fc2bca37,http://n2t.net/ark:/65665/33a432187-3bbf-4ada-89ff-b7751b3e3f02,us 3589951,rubiaceae,faramea,faramea yavitensis,venezuela,amazonas,-67.75,4,NA,j. velazco,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Faramea yavitensis,3ddd3ba9-6748-4fb7-8034-0039f5360f1f,http://n2t.net/ark:/65665/3a5fe615c-f047-4c70-a7ed-b66624b9f6a2,us 3495237,rubiaceae,faramea,faramea yavitensis,venezuela,amazonas,-66.4146,1.51619,2005-01-29,"k. m. redden, r. williams, w. díaz p., o. león, o. santaella, d. garcia & a. garcia",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2005
Faramea yavitensis,bd69ebcb-efcf-4e22-ad9c-e64e48112388,http://n2t.net/ark:/65665/3b3d76f65-96ed-450b-beff-52905f3301b9,us 3589949,rubiaceae,faramea,faramea yavitensis,venezuela,amazonas,-67.03,3.08,NA,j. velazco,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,NA
Faramea yavitensis,ecef7d1d-35bc-4c47-88cd-c76451f3059a,http://n2t.net/ark:/65665/3c4d891c9-c3d9-4ee4-bfcd-22badeade6c9,us 3495236,rubiaceae,faramea,faramea yavitensis,venezuela,amazonas,-66.1294,1.508,2005-01-31,"k. m. redden, r. williams, w. díaz p., o. león, o. santaella, d. garcia & a. garcia",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,2005
Ferdinandusa neblinensis,0bf2c188-1ba5-4a57-a3d9-9bbeffd0ae60,bra:ibt:sp:238055,238055,rubiaceae,ferdinandusa,ferdinandusa neblinensis,venezuela,amazonas,-66.161111,0.830556,1985-02-16,"nee, m",a7228b3f-982a-4518-a761-b19b00e14844,1985
Ferdinandusa neblinensis,208d9be5-2845-4116-a401-1e150bdca199,http://n2t.net/ark:/65665/3df57f0f9-8e3f-460a-b7e4-441a1bfbd731,us 3292514,rubiaceae,ferdinandusa,ferdinandusa neblinensis,venezuela,amazonas,-66.17,0.83,1984-11-25,r. l. liesner,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Ferdinandusa neblinensis,8897053f-ceb7-48e0-882c-a15f3d029ac0,http://n2t.net/ark:/65665/37ce539a8-e308-46a4-8c2c-538404db2984,us 3061896,rubiaceae,ferdinandusa,ferdinandusa neblinensis,venezuela,amazonas,-66.09,0.83,1984-02-05,v. a. funk,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
Ferdinandusa neblinensis,9229f700-e807-48f2-95d5-38dc357fc602,http://n2t.net/ark:/65665/341a49fe0-605c-4db8-95ee-625bf0439466,us 3303864,rubiaceae,ferdinandusa,ferdinandusa neblinensis,venezuela,amazonas,-66.17,0.83,1985-02-21,b. m. boom & a. l. weitzman,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1985
Ferdinandusa neblinensis,9d36e895-8231-45d7-bfb2-03303e1df004,http://n2t.net/ark:/65665/3b62e9c2e-d0a7-4450-ac05-ab80a3620b99,us 3289762,rubiaceae,ferdinandusa,ferdinandusa neblinensis,venezuela,amazonas,-66.1,0.83,1984-07-06,g. davidse & j. s. miller,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,1984
